time,ax,ay,az (m/s^2),aT (m/s^2)
2.648356,2.5980,1.9552,10.2407,10.744
2.653419,14.6533,5.8516,0.5819,15.789
2.659829,13.1848,6.6958,1.7615,14.892
2.662764,12.7890,5.0879,-1.9614,13.903
2.668804,-0.2908,1.2495,-2.7526,3.037
2.672224,-2.7494,-0.8808,-3.1634,4.283
2.677394,-1.6250,-0.6487,-1.8071,2.515
2.682234,-2.4338,0.2538,-2.5797,3.556
2.687009,-2.8582,-0.2067,-2.2571,3.648
2.691707,-0.4106,-0.8797,-1.1096,1.474
2.696608,-1.0061,-1.7432,-0.2488,2.028
2.701238,-0.5609,-1.8846,0.7969,2.122
2.706030,-0.1577,-1.8277,0.8277,2.013
2.712010,0.5716,-1.6691,0.6787,1.890
2.716631,0.6876,-0.9966,-0.3262,1.254
2.720767,0.9641,-0.0774,0.0394,0.968
2.725421,0.8083,-0.2091,0.4865,0.966
2.730799,0.6061,0.1271,0.3640,0.718
2.735434,0.1953,0.7468,0.0888,0.777
2.740515,-1.2606,0.7355,-0.5212,1.550
2.745049,-0.5563,2.5816,-1.2043,2.902
2.749562,-1.3756,2.4709,-1.7742,3.338
2.755037,-1.1220,1.8341,-1.6674,2.721
2.759520,-1.0829,1.5878,-1.1978,2.265
2.764123,-0.3994,0.5936,-0.7050,1.004
2.769102,0.0802,0.0416,0.6844,0.690
2.774362,0.6055,-0.6495,1.0221,1.354
2.778798,1.9555,-0.7863,1.6965,2.706
2.784154,2.0591,-0.6061,3.3761,4.001
2.788356,2.0505,-1.4943,1.1466,2.784
2.794095,1.7754,-0.2063,1.1966,2.151
2.798238,1.1208,-1.7960,0.4880,2.173
2.802999,1.1794,-1.0863,1.2615,2.040
2.807976,0.1217,-1.4154,0.1297,1.427
2.813224,0.8018,0.4851,1.3711,1.661
2.817453,-0.6219,0.8534,-0.9245,1.403
2.822430,-0.5067,1.7572,-0.1586,1.836
2.828599,-0.3376,-0.5876,-0.4257,0.800
2.832167,-0.4142,-1.0063,0.7587,1.327
2.842328,-0.4912,-0.0510,0.0040,0.494
2.842773,0.5758,0.1689,0.6757,0.904
2.847233,1.5126,-0.9697,1.8922,2.609
2.851364,1.8167,1.0443,1.4743,2.562
2.856110,0.6924,1.9093,6.4052,6.719
2.860892,2.7430,0.4296,2.3271,3.623
2.865866,2.4532,-0.2575,3.5574,4.329
2.870638,1.3348,-1.4822,2.1490,2.932
2.875859,0.0326,-1.1556,0.8352,1.426
2.880307,0.6183,-0.3654,1.3243,1.507
2.885715,-1.4546,-0.2103,0.3477,1.510
2.890284,-1.0003,1.7577,0.0913,2.024
2.896487,-1.3801,2.6164,0.3060,2.974
2.899683,-0.8337,3.8309,-0.2942,3.932
2.904662,-3.9024,0.9628,0.1115,4.021
2.909603,-2.4303,1.6294,1.7667,3.418
2.914483,-1.6889,0.2087,-0.2845,1.725
2.918804,-1.2404,1.1566,-0.6811,1.828
2.925139,0.6520,2.8810,-1.7781,3.448
2.930160,1.0163,3.6308,0.7757,3.849
2.935646,0.1466,-0.2964,-1.0525,1.103
2.938441,-0.2705,-0.9311,-1.2491,1.581
2.943148,-0.5137,1.1835,-0.7399,1.487
2.948599,2.7344,-0.7469,-0.4097,2.864
2.952884,0.2163,-2.3665,-0.7320,2.487
2.958235,-2.0108,0.1168,0.1175,2.018
2.962725,2.0874,-2.3339,0.8495,3.244
2.967605,0.0416,-3.1817,1.0628,3.355
2.972429,0.1292,-2.0769,0.5903,2.163
2.977223,-1.0100,-0.7152,0.2522,1.263
2.982565,0.4652,-2.2735,-0.1289,2.324
2.987334,-0.4421,-2.1697,-0.9959,2.428
2.991734,-0.0775,-1.5220,-1.7967,2.356
2.997033,0.1463,-0.5050,-2.1729,2.236
3.001572,0.6959,0.1358,-2.5124,2.611
3.006808,0.1863,0.6324,-2.6990,2.778
3.011022,0.4049,0.4145,-3.5867,3.633
3.016765,1.5987,6.1503,-3.9701,7.493
3.020778,-1.5094,-0.5750,-3.6224,3.966
3.027081,-0.6436,-3.5653,-1.2050,3.818
3.033176,-1.6007,-1.8539,-0.7862,2.572
3.035850,-0.7128,0.3954,0.0585,0.817
3.040632,-0.4608,-0.0701,0.7602,0.892
3.045344,1.0179,-1.8428,1.4722,2.569
3.050007,1.0070,-2.6256,1.6812,3.276
3.054926,1.3081,-2.0906,1.1187,2.708
3.061384,1.2400,-0.9532,0.6709,1.702
3.066120,1.7336,-0.8543,1.1914,2.270
3.069191,1.2881,-0.8093,1.3760,2.051
3.078908,1.1025,-0.8653,1.6452,2.161
3.080369,1.0325,-0.8001,1.6551,2.108
3.084181,0.8465,-0.8635,1.3475,1.811
3.088817,0.6269,-0.3965,1.0607,1.294
3.093646,-0.0178,-0.4162,0.7740,0.879
3.098199,-0.6729,-1.1546,0.6792,1.499
3.103251,-0.2589,-0.4978,-0.5184,0.764
3.109493,-0.5089,0.5482,-0.7820,1.082
3.112643,-0.5592,-0.2041,-0.9254,1.100
3.117997,-0.4706,-0.9960,-0.4490,1.190
3.122545,-0.1620,-0.7602,0.3036,0.834
3.126723,-0.1099,-0.1899,1.0745,1.097
3.131967,1.0814,-0.4002,1.9660,2.279
3.137332,0.2435,0.7007,1.8466,1.990
3.142115,-1.0634,1.0852,1.9032,2.435
3.147222,-1.4486,0.6672,2.5361,2.996
3.151674,-1.3211,0.9944,2.6765,3.146
3.168953,-2.5211,-1.1479,2.0971,3.474
3.170483,-1.4028,-0.7270,2.6883,3.118
3.171193,-0.1347,1.9176,1.3862,2.370
3.171993,-0.2287,1.1666,0.4060,1.256
3.177744,1.9456,-0.7549,-1.9197,2.836
3.180513,-0.2607,-0.1033,-4.9440,4.952
3.184677,-2.9011,1.0786,-7.0874,7.734
3.189798,-2.2152,1.7850,-5.3054,6.020
3.194841,0.3199,1.0947,-3.4188,3.604
3.199916,1.1519,-0.0117,-2.3563,2.623
3.205352,0.1710,0.1872,-1.7220,1.741
3.209495,0.4139,0.6835,-0.5573,0.974
3.214719,0.5371,1.5307,0.0675,1.624
3.219711,0.3668,1.1959,0.3954,1.312
3.225000,0.2406,1.0268,0.5531,1.191
3.228956,-0.1419,0.2811,0.5521,0.636
3.234323,-0.0387,-0.2363,0.2970,0.381
3.239717,-0.7594,0.3536,-0.0815,0.842
3.243500,-1.5594,-0.0152,-0.7464,1.729
3.248432,-1.3541,-0.2128,-0.8436,1.609
3.253297,-1.7511,-0.0608,-0.8627,1.953
3.258335,-1.9862,-0.9920,-0.5594,2.290
3.262855,-2.9885,-0.9884,-0.2545,3.158
3.267285,-1.6513,1.1378,0.2669,2.023
3.272437,-0.0823,1.6978,0.8092,1.883
3.277516,-0.0387,1.1441,0.9283,1.474
3.283952,2.0418,1.0219,1.3796,2.668
3.286725,2.3168,-0.4526,1.1415,2.622
3.294963,2.6751,-1.7239,0.9592,3.324
3.296719,3.1750,-2.3432,0.6131,3.993
3.301748,2.6971,-2.5184,0.0955,3.691
3.306189,2.7367,-1.8754,-0.3698,3.338
3.310819,2.0019,-0.9184,-0.7751,2.335
3.316544,1.3102,0.5572,-0.9985,1.739
3.320968,1.8808,0.6181,-0.4407,2.028
3.325449,0.9320,-0.4440,0.1603,1.045
3.331046,0.5773,1.0469,0.6048,1.340
3.335566,1.9788,1.7473,1.3061,2.945
3.339947,-0.4414,1.2470,1.4066,1.931
3.345123,2.2525,1.0319,1.9387,3.146
3.350294,0.2594,0.9490,1.1970,1.549
3.355632,-0.8255,2.7619,0.5434,2.933
3.359583,1.4143,0.8252,0.2868,1.662
3.364221,-4.0422,1.4709,-0.4453,4.325
3.369854,-0.5198,2.2985,-0.1786,2.363
3.375475,-1.6227,1.1280,-0.3749,2.011
3.379167,-0.6003,0.8645,-0.0416,1.053
3.383782,0.3738,0.3618,0.5084,0.727
3.388485,-3.4945,-0.4953,0.2921,3.542
3.394232,-1.0401,1.3782,0.2484,1.744
3.398257,0.4482,1.2999,-0.1675,1.385
3.403597,0.9102,1.1113,-0.6543,1.579
3.407561,-0.8996,2.0325,-1.6383,2.761
3.413635,-0.5669,0.8607,-1.3490,1.698
3.417717,-0.7930,-0.8318,-1.0515,1.558
3.422132,0.7861,-1.4627,-0.1711,1.669
3.426956,-0.4556,-0.2157,-0.4424,0.671
3.432177,-0.1820,1.5265,-0.6115,1.654
3.436802,1.1529,0.7876,-1.5155,2.061
3.441568,0.6620,0.3928,-0.2095,0.798
3.446711,1.9762,-0.5890,-1.0358,2.308
3.452623,1.5117,-0.6683,-0.8964,1.880
3.456520,1.5586,-0.6947,-0.3057,1.734
3.461269,1.5271,-1.1982,0.7937,2.097
3.466642,2.3684,-2.5211,1.0500,3.615
3.470617,-1.7552,-0.0398,-0.2039,1.767
3.475495,0.4473,-1.4134,0.3382,1.521
3.480435,-1.6676,-0.5749,1.6026,2.383
3.484783,-1.4864,-1.2398,1.2943,2.328
3.490765,-2.3963,-1.4073,0.0186,2.779
3.494858,-2.6485,-0.1343,-0.5537,2.709
3.499208,-2.4723,0.4251,-1.2320,2.795
3.503866,-1.6597,0.8461,-0.9298,2.082
3.509824,-1.7071,0.5478,1.0655,2.086
3.513880,-1.2712,0.6938,0.4769,1.525
3.518850,-0.7726,1.5253,0.1957,1.721
3.523455,-0.9945,1.1744,-0.1156,1.543
3.528564,-0.9628,0.7258,-1.3149,1.784
3.533376,-0.6791,-0.5326,-1.2163,1.491
3.538088,-1.2167,-1.0715,-2.2336,2.760
3.542513,-1.3220,-1.3918,-2.5375,3.182
3.548111,-0.9394,-2.6103,-1.4841,3.146
3.552867,-0.5291,-2.8188,-0.0208,2.868
3.557337,0.2812,-2.4987,1.7125,3.042
3.562290,-0.1113,-1.5881,1.5579,2.227
3.567181,0.2866,2.3615,0.7684,2.500
3.572410,1.6760,0.8410,1.6532,2.500
3.577227,-0.1109,2.7691,0.1857,2.778
3.582476,-0.5721,2.0214,0.6757,2.207
3.588118,-0.7415,1.5211,0.7080,1.834
3.592390,-0.1712,2.3446,1.1748,2.628
3.596957,0.6945,2.9466,0.7747,3.125
3.601197,1.0364,2.0458,-0.2333,2.305
3.607583,0.5763,2.0714,-0.1680,2.157
3.611137,2.6414,1.8563,1.5600,3.586
3.615638,1.2456,2.4974,2.5014,3.748
3.621213,1.9664,0.7776,2.8092,3.516
3.627834,2.1700,-1.3177,0.5949,2.608
3.630496,2.7016,-2.8329,-0.3974,3.935
3.636058,1.2563,-3.9793,-1.1729,4.335
3.641399,1.8139,-2.2115,-1.0092,3.033
3.644762,1.6453,-2.6646,-0.3212,3.148
3.649167,1.2674,-1.1433,0.1478,1.713
3.656162,2.4012,-0.7670,1.7247,3.054
3.658897,1.7813,-0.7554,1.7805,2.629
3.665080,0.7584,-1.7908,1.2472,2.310
3.673040,0.3124,-1.0453,0.5217,1.209
3.675905,-0.0311,-0.6636,-0.1620,0.684
3.678456,0.1167,0.3849,-0.8637,0.953
3.682924,0.3866,0.4303,-1.2947,1.418
3.688644,0.2381,-0.8063,-1.1755,1.445
3.693049,-0.2675,-1.3262,-0.5994,1.480
3.697499,-1.2749,-1.1590,-0.5007,1.794
3.702137,-1.6595,-1.2810,-0.0426,2.097
3.707725,-1.6280,0.2995,-0.5493,1.744
3.713685,-1.4680,0.7946,-0.9479,1.920
3.717359,0.8061,-5.3511,0.7180,5.459
3.721430,-1.3590,-0.5416,-1.1810,1.880
3.726233,-0.9122,0.5844,-0.4739,1.183
3.731051,-0.2865,0.6460,-0.2704,0.757
3.736963,-0.3787,1.2705,-0.0766,1.328
3.740858,0.1524,7.3991,-0.4322,7.413
3.745572,0.1270,1.5428,0.0178,1.548
3.750829,-0.0952,-2.6398,0.2086,2.650
3.756308,0.5091,-2.8861,0.8224,3.044
3.760775,0.7813,-2.0577,0.9896,2.413
3.765600,0.8784,-1.1938,0.6634,1.624
3.770226,0.8358,-2.5734,0.7440,2.806
3.776681,0.6394,-2.4110,0.3277,2.516
3.780680,0.4880,-0.4096,-0.0985,0.645
3.785426,0.4590,0.6064,-0.1866,0.783
3.789750,0.3254,0.8887,-0.1180,0.954
3.795729,0.2083,0.2835,-0.2539,0.434
3.799810,0.1847,0.2864,-0.1077,0.357
3.804209,0.2578,-0.7096,0.3773,0.844
3.809384,0.8306,0.5905,0.5377,1.152
3.815390,0.5839,4.0402,0.1368,4.084
3.819605,0.7288,-1.3444,-0.0874,1.532
3.823812,1.0174,-1.6942,0.0369,1.977
3.828738,0.9991,-0.7117,0.6095,1.370
3.834175,0.7531,-1.5259,0.8153,1.887
3.838476,0.4624,-1.7121,0.6312,1.882
3.843378,0.2783,-1.8818,0.6534,2.011
3.847600,-0.1823,-1.7416,0.6896,1.882
3.852925,0.1131,-0.6287,0.2487,0.685
3.857713,-0.5365,-0.9622,-0.0946,1.106
3.862258,-0.4140,-0.8058,-0.1357,0.916
3.866672,-0.9455,-1.0447,0.0151,1.409
3.872030,-0.9076,-0.3802,-0.1821,1.001
3.877867,-0.3717,-0.1397,-0.2761,0.484
3.882059,-0.6517,-0.7580,-0.7214,1.233
3.887407,-0.3638,-1.4599,-0.9381,1.773
3.891365,-0.3550,-1.1274,-0.6440,1.346
3.897623,-0.6289,0.2370,-1.0580,1.253
3.901767,0.3980,1.1107,0.2202,1.200
3.906065,-0.4789,0.8389,-0.0831,0.970
3.911337,0.0241,0.8165,0.1315,0.827
3.917366,-0.4437,-0.1001,0.0610,0.459
3.921101,-0.3201,-0.1101,0.1089,0.356
3.927503,-0.0676,0.0336,0.2821,0.292
3.930486,-0.1268,0.3566,0.5009,0.628
3.936061,-0.1458,0.0482,0.1912,0.245
3.939795,0.3018,0.8720,0.0755,0.926
3.944826,0.3966,0.8782,0.1679,0.978
3.950454,0.5238,-0.0160,0.1449,0.544
3.954660,0.5361,-0.1959,0.1601,0.593
3.959752,0.3542,0.0699,0.2693,0.450
3.964885,0.3978,0.1786,0.4057,0.596
3.968598,0.3048,-0.4224,0.1453,0.541
3.974451,0.3338,-0.7620,0.1173,0.840
3.978311,0.1330,-0.3773,0.1169,0.417
3.983852,-0.1055,1.0250,0.2223,1.054
3.988018,-0.4364,0.7799,-0.2491,0.928
3.993160,-0.3306,0.1402,-0.0717,0.366
3.997639,-0.3315,-0.0615,-0.1912,0.388
4.003267,-0.3002,0.0785,-0.0715,0.318
4.007553,-0.2431,-0.0352,-0.0404,0.249
4.012304,-0.1651,-0.3971,0.0968,0.441
4.017184,-0.0214,-1.3628,0.4424,1.433
4.022213,0.3250,-0.9429,-0.1397,1.007
4.028671,0.5041,1.0140,0.4689,1.226
4.032038,0.7745,1.2904,0.1384,1.511
4.036388,0.8931,0.4169,0.7923,1.265
4.040961,0.7299,-0.1734,1.0952,1.328
4.046093,0.5388,-0.3754,0.9969,1.194
4.050627,0.4199,-0.2494,0.6473,0.811
4.056366,0.1850,-0.0708,0.2360,0.308
4.061012,-0.0107,0.1029,-0.0510,0.115
4.065112,0.1406,0.1902,-0.2404,0.337
4.071155,-0.0485,0.1863,-0.4392,0.480
4.078657,-0.0878,0.1581,-0.6020,0.629
4.079723,-0.0224,0.1370,-0.5280,0.546
4.084894,-0.0707,0.1084,-0.4923,0.509
4.090208,0.7977,0.3768,-0.2108,0.907
4.094665,-0.2845,-0.4256,1.0651,1.182
4.099549,-0.2209,-0.2714,-0.6993,0.782
4.104830,-0.6771,0.2000,-0.7673,1.043
4.109338,-0.8747,0.4441,-0.8172,1.277
4.114632,1.0706,1.7385,3.4191,3.982
4.119011,-0.9798,-2.1181,-3.7112,4.384
4.123230,0.7338,0.1855,1.5201,1.698
4.128430,0.4246,1.2453,-1.2255,1.798
4.133671,-0.5855,-0.3724,-0.7893,1.051
4.139164,1.4493,-0.3846,0.6448,1.632
4.143138,-0.3458,0.0778,0.4260,0.554
4.148205,-0.5280,0.4409,0.1460,0.703
4.153085,-0.5072,-0.3636,-0.5695,0.845
4.157663,-0.5968,-0.0098,-0.0692,0.601
4.162129,-0.6527,-0.1018,-0.0854,0.666
4.166876,-0.2339,0.0858,-0.1875,0.312
4.172396,-0.1557,-0.0928,-0.3303,0.377
4.178338,0.0016,-0.2025,-0.2391,0.313
4.182325,0.6633,1.1777,-0.2933,1.383
4.186892,-0.6339,-0.5651,-0.7995,1.166
4.191083,0.0805,-0.6907,0.7377,1.014
4.198038,0.2512,-1.1339,-0.5271,1.275
4.200745,0.3489,0.3964,0.1318,0.544
4.205716,0.3109,0.8442,-0.6282,1.097
4.212096,0.3149,-0.9279,-0.3315,1.034
4.215830,0.4640,-0.7110,0.7135,1.109
4.220036,0.0600,0.8805,1.0551,1.376
4.226230,-0.3540,0.9132,0.2915,1.022
4.229649,-0.0083,-0.1330,0.4489,0.468
4.234919,-0.1576,-0.1353,0.0342,0.211
4.239194,-0.1322,0.0081,-0.2233,0.260
4.244563,-0.0044,-0.1645,-0.4096,0.441
4.248964,-0.0622,0.2038,-0.2995,0.368
4.255050,0.1353,-0.2771,-0.2057,0.371
4.258184,0.2599,-0.4175,0.0302,0.493
4.263420,0.1922,-0.3113,0.0996,0.379
4.267874,0.3527,-0.0831,0.1989,0.413
4.272975,0.1837,-0.0009,0.2999,0.352
4.278784,0.0114,-0.2349,0.3571,0.428
4.282717,-0.1920,-0.1107,0.4201,0.475
4.287205,-0.3555,0.0747,0.3092,0.477
4.292052,-0.4260,0.0732,-0.3564,0.560
4.297064,0.0183,-0.0358,0.0807,0.090
4.302335,-0.1273,-0.4862,0.0822,0.509
4.306651,0.1598,-0.0770,0.0627,0.188
4.311267,0.2588,0.0067,0.0266,0.260
4.317539,0.3852,-0.1770,0.4220,0.598
4.321457,0.6960,-0.1897,0.4978,0.877
4.326180,0.8996,0.0805,0.4735,1.020
4.331224,0.7587,0.2459,0.7369,1.086
4.338228,0.7278,-0.0354,0.6725,0.992
4.341481,0.3421,-0.2587,0.2926,0.519
4.345352,0.2061,-0.2138,-0.0008,0.297
4.350988,-0.0457,-0.3055,-0.3060,0.435
4.355305,-0.3003,-0.3214,-0.3757,0.578
4.361593,-0.4985,-0.2568,-0.4500,0.719
4.367221,-0.5297,0.0079,-0.1000,0.539
4.369401,-0.3649,0.2627,0.0473,0.452
4.379648,-0.2496,0.0436,0.0370,0.256
4.380161,-0.2025,0.2668,0.0972,0.349
4.384105,-0.2929,0.0449,0.2039,0.360
4.388966,0.0329,-0.0378,0.1395,0.148
4.394412,0.1264,-0.1400,0.8300,0.851
4.398767,-0.1570,0.2407,0.5211,0.595
4.403332,-0.0007,-0.4404,0.1688,0.472
4.408628,0.5513,-0.2565,0.3237,0.689
4.412990,0.8013,-0.0503,0.1411,0.815
4.418018,0.9394,-0.2952,0.5268,1.117
4.423078,0.5711,-0.0326,0.6723,0.883
4.427561,0.0436,0.6429,0.3018,0.712
4.432433,-0.2524,-0.2824,-0.2866,0.475
4.437614,0.3095,-1.4460,0.0266,1.479
4.442236,-0.1291,-3.1687,0.1745,3.176
4.447842,1.3565,2.6709,1.4177,3.314
4.452002,-1.2032,2.3468,-1.3760,2.975
4.456710,-0.3129,-0.1130,-0.6245,0.708
4.461341,-0.2038,-0.5876,-0.3689,0.723
4.466277,-0.4869,0.1434,-0.1906,0.542
4.471303,-0.3268,0.1945,-0.2448,0.452
4.476359,-0.0351,-0.0439,-0.2190,0.226
4.481266,0.1277,-0.3512,-0.1347,0.397
4.489557,0.1767,-0.2538,-0.0259,0.310
4.497133,0.1690,0.1163,0.3294,0.388
4.497896,0.1592,0.1081,0.1936,0.273
4.500186,0.0419,0.0999,0.1838,0.213
4.505046,0.1164,-0.0948,0.0228,0.152
4.509969,0.1195,0.0695,-0.0019,0.138
4.514740,-0.0516,0.1475,0.0685,0.171
4.520014,-0.1448,0.0146,-0.0172,0.147
4.525838,-0.2374,0.0775,-0.2206,0.333
4.528991,-0.3336,0.2619,-0.3955,0.580
4.534216,-0.0190,0.1804,-0.3773,0.419
4.538963,0.1404,-0.2141,-0.1404,0.292
4.543716,0.1548,-0.0796,-0.0837,0.193
4.549016,0.1097,0.0644,-0.2211,0.255
4.553813,0.3061,0.0647,-0.0695,0.320
4.558151,0.3553,-0.0423,0.1295,0.381
4.562936,0.3891,-0.1441,0.1912,0.457
4.567869,0.4697,-0.0902,0.2497,0.540
4.572557,0.4728,-0.1410,0.7179,0.871
4.577872,0.0553,-0.0196,0.1980,0.207
4.582539,-0.0737,-0.2455,-0.1448,0.294
4.587065,-0.2623,-0.2970,-0.3844,0.552
4.591832,-0.2675,-0.0140,-0.2246,0.350
4.596951,-0.0292,-0.1451,0.0090,0.148
4.601928,-0.0090,-0.3143,0.1486,0.348
4.606377,-0.2588,-0.5151,-0.5717,0.812
4.611896,-0.3221,-0.4054,-0.6617,0.840
4.617896,-0.0572,0.0578,0.8012,0.805
4.621561,-0.4786,-0.3386,-0.7874,0.982
4.628816,-0.3437,0.2988,-0.5981,0.752
4.630976,0.2470,1.1252,-0.1173,1.158
4.636943,0.2940,-0.2439,0.1641,0.416
4.640617,0.0674,-0.0022,-0.1184,0.136
4.646282,0.0116,0.3224,-0.1497,0.356
4.652920,-0.1242,-0.7070,0.2379,0.756
4.655038,-0.1569,-0.0994,0.2153,0.284
4.659786,0.3186,0.3451,0.3420,0.581
4.664596,0.1604,-0.2292,0.1636,0.324
4.669535,0.5432,0.0652,0.3417,0.645
4.674935,0.4926,-1.4701,0.7674,1.730
4.680589,-0.1662,-0.5264,0.3186,0.637
4.684087,0.3078,0.4381,0.9561,1.096
4.688795,0.2555,0.0273,0.2092,0.331
4.694305,0.0565,-0.1510,-0.4939,0.519
4.698509,1.5742,-0.5821,0.7413,1.835
4.703134,0.2905,0.4485,0.1304,0.550
4.708103,-0.0768,0.1408,-0.8055,0.821
4.715893,-0.1238,0.0318,-0.2654,0.295
4.717732,-0.3074,-0.0724,-0.3047,0.439
4.722478,-0.2697,-0.3862,0.0819,0.478
4.727630,-2.8302,-5.7408,-1.5108,6.576
4.732314,2.2457,-0.7453,2.1083,3.169
4.737333,0.1142,2.6065,-0.2351,2.620
4.742157,0.2614,3.0876,0.1639,3.103
4.747278,-0.8925,0.8508,-0.5042,1.332
4.751650,-0.4514,-0.4677,-0.0522,0.652
4.756745,0.1036,-0.2011,0.6967,0.733
4.761494,0.3298,-0.1187,0.8222,0.894
4.766889,0.2634,-0.2594,0.2565,0.450
4.770978,-0.3380,0.0813,-0.6736,0.758
4.777705,-0.9224,0.7883,-1.0759,1.622
4.786070,-0.8662,1.1797,-0.9428,1.741
4.786759,-0.8527,0.0163,-0.6023,1.044
4.790447,0.1998,-0.9771,-0.2242,1.022
4.795633,0.9265,-0.1217,0.1395,0.945
4.800485,1.0075,-0.0838,0.5215,1.138
4.804725,0.5244,-0.0021,0.9826,1.114
4.809459,0.3682,-0.0454,-0.4007,0.546
4.814475,0.6558,-0.5630,0.2161,0.891
4.819311,-1.0533,0.7249,-0.2655,1.306
4.825623,-0.6823,0.1486,-0.7260,1.007
4.829795,0.1484,-0.1920,-0.2085,0.320
4.834455,0.4212,-0.1872,0.0302,0.462
4.838920,0.4873,-0.0984,0.5748,0.760
4.843857,0.3215,-0.2941,0.7273,0.848
4.848857,0.1941,-0.3246,0.6939,0.790
4.853236,0.0120,-0.3645,0.3837,0.529
4.858561,-0.0463,-0.1177,0.0924,0.157
4.865968,0.0159,0.2193,-0.2606,0.341
4.872881,-0.1918,0.1656,-0.5619,0.616
4.883573,-0.2235,0.0926,-0.6197,0.665
4.884057,-0.0612,0.1654,-0.2913,0.341
4.884477,0.0990,-0.0391,-0.1202,0.161
4.888876,0.0350,0.0869,-0.0659,0.115
4.891755,0.2691,0.0434,0.2333,0.359
4.897170,0.1934,-0.2915,0.1724,0.390
4.901759,0.4510,-0.1788,0.4624,0.670
4.906361,0.1369,-0.1307,0.1178,0.223
4.910956,0.0889,-0.0182,0.1534,0.178
4.916312,0.0438,-0.1304,0.2567,0.291
4.921289,0.0156,-0.1204,0.2047,0.238
4.925775,0.0386,-0.1820,0.2529,0.314
4.930665,0.1655,-0.1740,0.0878,0.256
4.936566,0.2714,0.0805,0.0378,0.286
4.941218,0.1859,0.0429,-0.0856,0.209
4.947497,0.1458,-0.0018,-0.1230,0.191
4.951392,0.0264,0.0084,-0.2662,0.268
4.955948,0.0032,0.0976,-0.1224,0.157
4.960472,-0.0689,-0.0432,-0.1343,0.157
4.965718,-0.0760,0.0884,0.0556,0.129
4.969470,-0.1558,0.1019,-0.0322,0.189
4.976866,-0.3300,0.1098,-0.1571,0.382
4.980045,-0.4232,0.2248,-0.1438,0.500
4.984047,-0.3090,0.0812,-0.1428,0.350
4.989065,0.1159,-0.9128,0.0806,0.924
4.993449,0.5135,-1.8071,0.5492,1.957
4.999027,0.4937,-0.3453,0.9395,1.116
5.003620,0.6363,-0.2653,0.6514,0.948
5.007977,-0.6716,-1.4895,-0.4823,1.704
5.013243,-0.6559,0.6388,-0.0524,0.917
5.019148,-0.6611,1.3859,-0.4929,1.613
5.022728,-1.2602,3.2887,-1.9355,4.019
5.027335,-2.6927,5.2147,-4.6627,7.496
5.033477,-0.1427,-1.2458,1.5751,2.013
5.038844,3.6308,-7.8305,8.3580,12.015
5.041991,3.8041,-5.5512,2.6811,7.244
5.047062,-0.4975,3.3914,-2.1436,4.043
5.051833,-2.0711,9.5430,-4.5825,10.787
5.057059,2.0025,-2.2146,5.3233,6.103
5.061706,0.9178,-6.6458,0.7513,6.751
5.066725,-1.5542,2.9875,-1.7712,3.805
5.071176,-0.8378,2.6729,8.7655,9.202
5.076928,-0.2323,-5.7268,-6.3268,8.537
5.081063,-0.1826,1.5571,-1.6909,2.306
5.086169,-0.6835,4.0959,-0.1968,4.157
5.090926,0.4808,-0.7667,-0.2192,0.931
5.095683,0.5923,-2.0080,0.8655,2.265
5.099981,0.0550,0.0838,0.7569,0.763
5.105384,0.1099,0.4589,0.8814,1.000
5.110787,0.2572,-0.7276,0.5312,0.937
5.114938,0.1112,-0.6189,0.0697,0.633
5.119490,0.0285,0.2073,-0.1495,0.257
5.124784,0.0781,0.2245,-0.5089,0.562
5.129197,0.1714,0.0720,-0.4067,0.447
5.134826,0.3128,0.1541,-0.2005,0.402
5.139007,-0.0344,0.2023,-0.4414,0.487
5.143251,-0.0012,0.1213,-0.4281,0.445
5.149563,-0.1451,0.2652,-0.3117,0.434
5.153445,-0.0401,0.2224,-0.0674,0.236
5.158212,-0.1421,0.1149,-0.1293,0.224
5.163512,-0.1445,0.0217,-0.0445,0.153
5.167660,-0.1270,0.0986,-0.1845,0.245
5.173396,0.0590,0.4837,-0.0203,0.488
5.177991,0.1520,1.0489,0.8283,1.345
5.182476,3.0166,0.7581,-0.7867,3.208
5.186979,-0.2693,-3.7547,-0.3552,3.781
5.192465,-0.3440,-0.9228,0.5295,1.118
5.196955,-1.1645,1.4239,-0.4346,1.890
5.201862,-0.6859,0.2118,-0.4888,0.868
5.207174,-0.1754,-0.8047,-0.1540,0.838
5.213872,0.5162,-0.0237,0.0375,0.518
5.216474,0.4976,0.4075,-0.3045,0.712
5.221372,0.2125,0.0535,-0.1728,0.279
5.226795,1.0256,2.6107,-0.0047,2.805
5.230967,-1.1149,-0.6634,-0.9910,1.633
5.236412,1.8297,-1.9240,2.3644,3.555
5.240222,0.4409,0.2148,0.4016,0.634
5.244912,-0.2773,0.5257,-0.6941,0.914
5.250355,-0.2339,-0.3125,-0.2080,0.442
5.255670,-0.7500,-0.6875,-0.6100,1.186
5.260082,0.4387,-0.7646,0.8407,1.218
5.264610,0.9705,0.5714,0.7033,1.328
5.270271,-0.5899,0.3530,-1.0864,1.286
5.275901,0.0390,-0.0116,0.2434,0.247
5.280266,-0.3184,-0.6083,-0.0167,0.687
5.283657,-0.3748,-0.4184,-0.2319,0.608
5.288379,-0.4577,-0.1432,-0.3513,0.595
5.293453,-0.3604,-0.0649,-0.4177,0.555
