time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
33.500801,1.0536,-0.5353,6.5975,6.703
33.506232,3.0166,-0.9943,5.9786,6.770
33.511320,4.2285,-1.6666,5.2197,6.921
33.515419,4.7315,-2.4713,4.0858,6.722
33.520290,4.5576,-3.2728,2.7289,6.239
33.525444,4.0935,-3.7780,1.5321,5.777
33.530812,3.3874,-3.9165,0.7836,5.237
33.535315,2.8739,-3.6297,0.1930,4.634
33.540403,2.5789,-3.0642,-0.0110,4.005
33.545015,2.5249,-2.2709,0.0824,3.397
33.549430,2.5743,-1.4008,0.5180,2.976
33.554405,2.5294,-0.6001,1.2258,2.874
33.559908,2.4604,0.0884,2.0979,3.235
33.564261,2.2632,0.5379,2.9268,3.739
33.569638,2.0315,0.8517,3.3936,4.046
33.573237,1.5905,0.8842,3.5053,3.950
33.578602,1.2822,0.9542,3.1736,3.553
33.583572,0.8343,0.8490,2.5746,2.836
33.587890,0.3639,0.6597,1.8751,2.021
33.592850,0.1901,0.7333,1.1767,1.399
33.598323,0.1156,0.8829,0.4770,1.010
33.603277,-0.0248,1.1584,0.2113,1.178
33.607985,-0.1499,1.3300,0.3727,1.389
33.612357,-0.1834,1.3069,0.3854,1.375
33.617073,-0.2217,1.1369,0.2509,1.185
33.621656,-0.2630,0.7964,0.0238,0.839
33.627487,-0.3438,0.3908,-0.2021,0.558
33.632005,-0.3456,0.0232,-0.3400,0.485
33.636641,-0.4152,-0.2798,-0.3362,0.603
33.641387,-0.4835,-0.4633,-0.2736,0.723
33.646183,-0.5841,-0.5440,-0.2593,0.839
33.652454,-0.6945,-0.5269,-0.4096,0.963
33.656180,-0.8142,-0.4240,-0.5399,1.065
33.660503,-0.8397,-0.3383,-0.7450,1.172
33.665812,-0.7204,-0.3198,-1.1126,1.364
33.670208,-0.5900,-0.2490,-1.4123,1.551
33.675740,-0.4338,-0.1880,-1.5436,1.614
33.681113,-0.2853,-0.1847,-1.5188,1.556
33.686028,-0.1632,-0.1698,-1.3792,1.399
33.689628,-0.1279,-0.1289,-1.1398,1.154
33.694929,0.0544,-0.0381,-0.9928,0.995
33.700019,0.2342,0.0116,-0.8245,0.857
33.704198,0.4295,0.0968,-0.6833,0.813
33.709336,0.5391,0.1576,-0.5755,0.804
33.714111,0.6987,0.2420,-0.3891,0.836
33.719143,0.8173,0.2565,-0.3659,0.931
33.723304,0.9045,0.3257,-0.4383,1.057
33.729288,0.9783,0.2773,-0.6509,1.207
33.732769,0.9769,0.2477,-0.9071,1.356
33.737976,1.2303,0.0458,-1.3113,1.799
33.743469,1.5181,-0.0531,-1.5237,2.151
33.747345,1.6876,-0.2523,-1.6685,2.387
33.753377,1.7965,-0.4132,-1.6239,2.457
33.757594,1.8618,-0.5669,-1.6652,2.561
33.762265,1.8623,-0.5222,-1.3861,2.380
33.767791,1.7441,-0.4781,-1.0956,2.114
33.771499,1.5208,-0.6260,-1.0189,1.935
33.776945,1.2400,-0.6664,-0.8184,1.628
33.781198,0.8408,-0.8814,-0.9291,1.532
33.787309,0.3159,-1.0765,-1.5625,1.924
33.790778,-0.2846,-1.1224,-2.4323,2.694
33.795540,-0.8527,-0.9474,-3.2796,3.519
33.800484,-1.3471,-0.4873,-3.7959,4.057
33.805289,-1.6618,0.0852,-3.8956,4.236
33.809916,-1.8654,0.5378,-4.0810,4.519
33.814864,-2.0571,0.8229,-4.2339,4.779
33.819690,-2.1838,0.8021,-4.5667,5.125
33.826981,-2.1620,0.5498,-5.0604,5.530
33.830732,-2.1372,0.5345,-5.0796,5.537
33.834099,-1.6401,-0.3949,-4.4686,4.776
33.839412,-1.0249,-0.9441,-3.0592,3.362
33.843733,-0.3523,-1.5102,-1.7348,2.327
33.848362,0.3796,-2.1264,-1.0442,2.399
33.853214,0.6980,-2.7507,-1.2647,3.107
33.858818,1.0954,-3.2795,-2.3374,4.174
33.863287,1.4788,-3.2221,-3.3129,4.852
33.867944,1.7618,-2.7425,-3.7387,4.960
33.873207,1.9891,-2.2772,-3.7268,4.799
33.878126,2.3703,-1.8482,-3.1269,4.337
33.882692,2.8894,-1.6227,-2.7519,4.308
33.888227,3.4759,-1.5332,-2.6254,4.618
33.892187,4.0271,-1.4789,-2.6724,5.054
33.899616,4.3396,-1.8016,-2.8687,5.505
33.902573,4.6204,-1.9944,-2.8004,5.759
33.907740,4.6704,-2.2483,-2.5205,5.764
33.911646,4.8642,-2.5318,-2.5598,6.052
33.917428,4.9193,-2.7082,-2.7020,6.232
33.921478,4.5277,-2.8664,-2.9807,6.132
33.926912,3.9050,-2.9059,-3.3914,5.933
33.931139,3.3442,-2.7704,-3.8919,5.831
33.936610,2.6403,-2.4506,-3.8007,5.237
33.940892,2.1500,-2.8074,-4.0027,5.341
33.945800,1.7299,-3.3687,-3.8671,5.413
33.950579,1.2010,-4.3946,-3.7141,5.878
33.955894,0.8464,-5.4678,-3.9449,6.795
33.961358,0.8594,-6.0567,-4.6882,7.707
33.964870,1.1207,-6.0751,-5.4458,8.235
33.972091,1.6333,-5.7124,-6.3114,8.668
33.974991,1.9638,-5.4019,-6.4339,8.627
33.981158,2.5219,-5.0451,-6.1996,8.381
33.984602,3.2137,-4.6947,-5.9597,8.239
33.989994,3.8593,-4.4728,-5.4567,8.042
33.994693,4.4095,-4.5301,-5.0964,8.120
33.999591,4.7360,-4.5731,-4.5569,8.007
34.004929,4.7550,-4.8195,-3.9033,7.815
34.008999,4.6251,-5.0234,-3.4902,7.669
34.013836,4.1628,-5.0608,-3.0735,7.238
34.018390,3.4188,-4.7744,-2.7434,6.481
34.022960,2.5651,-4.1691,-2.7378,5.609
34.029041,1.5687,-3.3794,-3.1840,4.901
34.033772,0.2416,-2.5018,-3.8535,4.601
34.038612,-1.2312,-1.6301,-4.5936,5.027
34.042745,-2.7790,-1.1028,-5.0664,5.883
34.047633,-4.2403,-0.8775,-4.6251,6.336
34.051995,-5.5495,-0.9548,-3.2702,6.512
34.056932,-6.4725,-1.1722,-1.4155,6.728
34.062353,-7.1936,-1.5080,0.7658,7.390
34.066598,-7.5636,-1.8467,2.6164,8.214
34.071571,-7.6598,-2.0589,4.1125,8.934
34.076476,-7.6918,-2.2849,4.9899,9.449
34.082002,-7.6409,-2.4765,5.3489,9.650
34.086203,-7.5773,-2.7147,5.1584,9.560
34.091677,-7.3632,-2.8436,4.4949,9.083
34.096244,-7.0088,-2.9612,3.6206,8.426
34.100755,-6.4238,-2.9263,2.8832,7.625
34.105597,-5.7870,-2.7801,2.4684,6.878
34.110116,-5.1764,-2.5825,2.2578,6.210
34.115648,-4.5579,-2.3362,2.1374,5.550
34.120183,-3.8300,-2.0531,2.0584,4.808
34.124412,-3.1115,-1.8458,1.8581,4.067
34.130806,-2.3470,-1.6758,1.5324,3.266
34.134793,-1.5533,-1.5838,1.1517,2.500
34.139693,-0.8074,-1.4334,0.8516,1.852
34.143857,-0.0514,-1.3610,0.4164,1.424
34.152589,0.4572,-1.4196,0.0278,1.492
34.153735,0.6814,-1.6812,0.1318,1.819
34.159338,0.8177,-2.1027,0.8622,2.415
34.163817,0.9784,-2.4687,1.9093,3.271
34.167932,1.1465,-2.5902,2.6449,3.875
34.173157,1.3695,-2.6491,3.0848,4.291
34.178545,1.6857,-2.5016,3.1866,4.388
34.182583,2.0605,-2.2767,3.2145,4.445
34.187980,2.3497,-2.0170,3.3896,4.591
34.192451,2.5239,-1.6960,3.5659,4.686
34.197257,2.6071,-1.5220,3.7202,4.791
34.202624,2.3714,-1.2965,3.7794,4.646
34.207067,2.0834,-1.3048,3.7501,4.484
34.211882,1.8494,-1.2336,3.6643,4.286
34.217371,1.5958,-1.0738,3.6451,4.121
34.221264,1.3633,-0.9787,3.6493,4.017
34.226298,1.1457,-0.7978,3.7966,4.045
34.230774,0.8349,-0.5599,3.8831,4.011
34.236622,0.6172,-0.2791,4.0665,4.123
34.241311,0.3512,0.0708,4.1546,4.170
34.245708,0.0862,0.3585,4.2567,4.273
34.250906,-0.1404,0.7138,4.3936,4.453
34.255643,-0.2952,1.1368,4.4639,4.616
34.260841,-0.4886,1.5204,4.3948,4.676
34.264844,-0.5203,1.8604,4.3910,4.797
34.270348,-0.6517,2.2411,4.5472,5.111
34.275059,-0.8497,2.5507,4.7500,5.458
34.279778,-0.9095,2.8236,4.9313,5.755
34.284949,-0.9420,3.1321,5.2197,6.160
34.289602,-0.9383,3.4072,5.4931,6.532
34.295377,-0.8990,3.6372,5.8114,6.914
34.298527,-0.8532,3.8295,6.1127,7.264
34.303562,-0.8245,4.0582,6.3927,7.617
34.308994,-0.7912,4.2421,6.4958,7.799
34.312931,-0.7479,4.4506,6.6807,8.062
34.318293,-0.6820,4.7002,6.7465,8.251
34.323841,-0.5931,4.9142,6.7200,8.346
34.328330,-0.5449,5.0207,6.6254,8.331
34.332372,-0.4659,5.1967,6.5850,8.401
34.338172,-0.3702,5.2820,6.4865,8.373
34.342603,-0.3135,5.3291,6.3922,8.328
34.347171,-0.2838,5.3764,6.3624,8.335
34.351685,-0.1925,5.3851,6.1800,8.199
34.356443,-0.2217,5.3839,6.0082,8.071
34.362546,-0.1609,5.3559,5.8161,7.908
34.367304,-0.1733,5.2964,5.6565,7.751
34.371112,-0.2041,5.3468,5.4978,7.672
34.376740,-0.1174,5.4208,5.3638,7.627
34.382137,-0.0787,5.5022,5.2513,7.606
34.387132,-0.1888,5.5457,5.2317,7.626
34.390378,-0.2394,5.6325,5.1277,7.621
34.395982,-0.3499,5.7411,4.8793,7.543
34.400401,-0.4963,5.8021,4.6033,7.423
34.405464,-0.7660,5.8106,4.3165,7.279
34.410736,-1.0817,5.7449,3.9106,7.033
34.414936,-1.4208,5.6767,3.5076,6.823
34.420640,-1.6250,5.4910,3.0331,6.480
34.425653,-1.7893,5.3141,2.4347,6.113
34.429416,-2.0114,5.0401,1.7115,5.690
34.434299,-2.2254,4.5249,0.7067,5.092
34.440081,-2.7664,3.7967,-0.4304,4.717
34.443597,-3.0857,2.8866,-1.8452,4.611
34.449122,-2.9068,1.8709,-3.2424,4.739
34.453593,-2.4609,0.5509,-4.4884,5.148
34.458846,-1.9673,-1.1409,-5.8235,6.252
34.463534,-1.7648,-2.9825,-7.1615,7.956
34.467858,-1.1489,-5.0364,-8.9550,10.338
34.472706,-0.4105,-7.2835,-10.7864,13.022
34.478271,0.4916,-9.5800,-12.6454,15.872
34.482588,1.5430,-11.9266,-14.3825,18.748
34.486850,2.1339,-14.1319,-16.0799,21.513
34.492128,2.3732,-15.4971,-17.1956,23.270
34.497639,2.5770,-15.2036,-17.0033,22.954
34.501697,2.5907,-13.4031,-15.7367,20.833
34.507335,1.4641,-10.6205,-12.7917,16.690
34.511505,0.5585,-7.2629,-9.7633,12.181
34.516072,0.5559,-4.1594,-7.1437,8.285
34.521324,0.9125,-1.5554,-5.0454,5.358
34.525737,1.2369,0.6220,-3.5567,3.817
34.531032,1.3983,2.4638,-2.6047,3.848
34.536952,1.1181,3.8005,-1.8752,4.383
34.540476,0.0590,4.1994,-0.9439,4.305
34.545568,-1.9259,3.2187,-0.1573,3.754
34.549871,-3.9819,1.5314,0.3866,4.284
34.555894,-5.8015,-0.1635,1.5957,6.019
34.560169,-7.2427,-1.7296,4.1255,8.513
34.564303,-7.9666,-2.7453,7.3628,11.190
34.572102,-7.5184,-2.8226,10.8476,13.497
34.574804,-5.4992,-2.2879,12.9308,14.237
34.581297,-3.1218,-1.7963,10.9253,11.504
34.584968,-1.7795,-2.0712,6.8047,7.332
34.589502,-1.3079,-2.9493,4.1656,5.269
34.593372,-0.7627,-3.9247,2.9324,4.958
34.599025,-0.1024,-5.0139,1.8969,5.362
34.603721,0.8797,-5.9491,-0.5071,6.035
34.609062,2.6858,-6.2310,-4.7318,8.272
34.613076,5.1334,-5.9423,-10.0407,12.747
34.618465,7.2761,-5.4285,-13.4784,16.250
34.622330,7.8417,-4.7983,-10.6979,14.105
34.628076,7.8988,-3.5636,-2.4952,9.018
34.633332,7.9041,-1.6437,6.2523,10.211
34.638304,7.4335,0.5979,13.2210,15.179
34.642396,6.3907,2.7389,17.1998,18.552
34.647362,5.0581,4.6673,18.2040,19.462
34.653473,3.3069,6.0581,16.0464,17.468
34.656711,1.4639,6.9268,12.3973,14.276
34.661739,-0.4744,7.5050,8.9106,11.660
34.667218,-2.4728,7.8522,5.6587,9.990
34.672445,-4.6290,7.8842,2.3054,9.429
34.675885,-7.0381,7.4669,-1.3084,10.344
34.681059,-9.4133,6.5098,-4.5075,12.301
34.686595,-11.1979,5.2839,-5.7504,13.652
34.690773,-12.1675,3.9049,-4.4222,13.522
34.695072,-11.3110,2.6322,-1.9370,11.774
34.700063,-8.8379,1.8732,-0.1578,9.036
34.705175,-6.1668,1.3052,0.6833,6.340
34.710684,-3.5607,0.7763,1.4531,3.923
34.715223,-0.9806,0.2349,2.5381,2.731
34.719858,1.5770,-0.3442,3.8004,4.129
34.723976,3.8184,-0.8813,4.7122,6.129
34.731390,5.3080,-1.5366,5.0710,7.500
34.733927,5.8437,-2.2745,4.9805,8.008
34.738544,5.6064,-2.9048,4.2895,7.633
34.743786,4.6988,-3.4095,3.2440,6.650
34.749075,3.5661,-3.5458,2.4064,5.575
34.752909,2.7955,-3.0109,1.7160,4.452
34.757969,2.3206,-2.0090,1.2290,3.306
34.763184,1.9855,-0.7391,1.1331,2.403
34.767528,1.6127,0.4710,1.3225,2.138
34.772728,1.1088,1.3561,1.4247,2.258
34.777349,0.5215,1.8520,1.3518,2.351
34.782224,-0.1365,2.0716,1.0592,2.331
34.787207,-0.8380,2.0368,0.5832,2.278
34.791843,-1.4841,1.8338,0.0294,2.359
34.797204,-1.9856,1.4556,-0.4111,2.496
34.801606,-2.2899,1.0220,-0.6433,2.589
34.808004,-2.3117,0.5450,-0.6609,2.465
34.811263,-1.9838,0.2067,-0.4746,2.050
34.817039,-1.4085,-0.0934,-0.1950,1.425
34.821078,-0.7390,-0.3143,0.0555,0.805
34.825597,-0.0884,-0.5135,0.2429,0.575
34.830446,0.3893,-0.5234,0.4387,0.786
34.836808,0.8208,-0.5235,0.5140,1.101
34.840289,1.1199,-0.5211,0.4734,1.323
34.846199,1.3086,-0.3895,0.4628,1.442
34.850327,1.3591,-0.2055,0.3984,1.431
34.855120,1.2582,-0.0938,0.2875,1.294
34.859846,1.0097,-0.0543,0.1927,1.029
34.864556,0.6455,0.0348,0.1667,0.668
34.869859,0.2352,0.2117,0.1382,0.345
34.873829,-0.1302,0.3737,0.0288,0.397
34.879140,-0.5060,0.5877,-0.1606,0.792
34.883593,-0.8938,0.7747,-0.3437,1.232
34.889707,-1.3267,0.8894,-0.4007,1.647
34.893846,-1.5920,0.8817,-0.6161,1.921
34.898587,-1.8370,0.8136,-0.6222,2.103
34.903468,-2.1472,0.7280,-0.5102,2.324
34.908007,-2.2527,0.5461,-0.4286,2.357
34.912592,-2.0424,0.4548,-0.5015,2.152
34.919298,-1.7829,0.4158,-0.5806,1.921
34.923239,-1.4748,0.3980,-0.4558,1.594
34.927136,-1.1402,0.3249,-0.3330,1.231
34.931805,-0.8320,0.2898,-0.1056,0.887
34.938194,-0.5460,0.1396,0.0442,0.565
34.942190,-0.1899,0.0275,0.0729,0.205
34.946737,0.1617,-0.0488,-0.0315,0.172
34.951854,0.4852,-0.1110,-0.1448,0.518
34.956590,0.6945,-0.1257,-0.2767,0.758
34.961502,0.8698,-0.1077,-0.3364,0.939
34.966116,0.8975,-0.0977,-0.2209,0.929
34.970493,1.0233,-0.2703,-0.3057,1.102
34.975826,1.2534,-0.3283,-0.4248,1.364
34.981532,1.4038,-0.4464,-0.6424,1.607
34.987172,1.4502,-0.5837,-0.8934,1.801
34.990710,1.3930,-0.7184,-1.0954,1.912
34.995017,1.2565,-0.8913,-1.2391,1.977
35.000265,1.0766,-1.0209,-1.3459,2.003
35.004866,0.8509,-1.1289,-1.4928,2.056
35.009800,0.6054,-1.2080,-1.7868,2.240
35.014434,0.4337,-1.1912,-2.0866,2.442
35.020034,0.2350,-1.1336,-2.4450,2.705
35.023566,0.1412,-0.9969,-2.7373,2.917
35.028841,0.0732,-0.8388,-3.0162,3.132
35.034223,0.0601,-0.6472,-3.3175,3.381
35.038586,0.0975,-0.4103,-3.3921,3.418
35.043743,0.1307,-0.2476,-3.6058,3.617
35.048003,0.1844,-0.1495,-3.8431,3.850
35.053056,0.1946,-0.0898,-3.8506,3.857
35.058603,0.2597,-0.0566,-3.6602,3.670
35.062926,0.3583,-0.1268,-3.3227,3.344
35.067078,0.4381,-0.2979,-2.8221,2.871
35.072812,0.4750,-0.6966,-2.4906,2.629
35.076927,0.4189,-1.3031,-2.4351,2.793
35.081899,0.2060,-1.9094,-2.5425,3.186
35.086997,0.1184,-2.6076,-2.8453,3.861
35.091874,0.3641,-3.0431,-3.3700,4.555
35.097191,0.6737,-3.0250,-3.5838,4.738
35.103897,0.9409,-2.9026,-3.9059,4.956
35.107154,1.3028,-2.6354,-4.2235,5.146
35.110945,1.6004,-2.4103,-4.4543,5.311
35.117389,2.0048,-2.1554,-4.6670,5.518
35.121752,2.4878,-2.0670,-4.6029,5.626
35.125392,3.1344,-2.0210,-4.2818,5.678
35.129815,3.7160,-2.0720,-3.6444,5.602
35.137258,4.5847,-2.2818,-3.2874,6.085
35.141101,5.3260,-2.5187,-2.8282,6.535
35.144347,5.5631,-2.7828,-2.5059,6.706
35.151799,5.4240,-3.4106,-2.8628,7.018
35.154402,5.2496,-3.7414,-3.7649,7.465
35.159289,4.7547,-3.7277,-4.5618,7.570
35.164446,4.1794,-3.5566,-5.1577,7.531
35.169191,3.5088,-3.5132,-5.4611,7.381
35.174312,2.7800,-3.7500,-5.4947,7.210
35.179732,2.0237,-4.5804,-5.5684,7.489
35.183273,1.2569,-5.6305,-5.6267,8.059
35.190370,0.7923,-6.2567,-5.9159,8.647
35.192988,0.6510,-6.0786,-6.3275,8.798
35.198566,1.2272,-5.4857,-7.1279,9.078
35.203165,2.1014,-4.7938,-7.5780,9.210
35.207413,2.8781,-4.3882,-7.3319,9.016
35.212486,3.5923,-4.3194,-6.4374,8.544
35.219921,4.0892,-4.4798,-5.0553,7.896
35.222830,4.4234,-4.6615,-3.7677,7.449
35.226901,4.3848,-4.9513,-3.2188,7.355
35.232636,3.9209,-5.1034,-3.2266,7.199
35.237156,3.1576,-4.7885,-3.3334,6.634
35.241792,2.5022,-4.3805,-4.1534,6.535
35.246645,1.7056,-3.6528,-4.5084,6.048
35.252286,0.5349,-3.0540,-4.1301,5.164
35.256442,-0.7451,-2.4983,-3.1777,4.110
35.260325,-2.0323,-2.1011,-1.8466,3.458
35.265888,-3.1896,-1.9202,-0.4377,3.749
35.271146,-4.2141,-2.0104,0.9066,4.756
35.275764,-5.3738,-2.4264,2.0962,6.258
35.280340,-6.2720,-2.9764,2.9385,7.539
35.285898,-7.0311,-3.6360,3.5926,8.693
35.290097,-7.4633,-4.2348,4.2658,9.583
35.295376,-7.7224,-4.7846,4.9959,10.368
35.299713,-8.0143,-5.2469,5.4936,11.043
35.304098,-8.3387,-5.5952,5.4732,11.437
35.311346,-8.5037,-5.6552,4.9817,11.363
35.314987,-8.4889,-5.4484,4.2915,10.962
35.319463,-7.9916,-4.8865,3.6525,10.054
35.323798,-7.0904,-4.1611,3.0337,8.763
35.328974,-6.0897,-3.3581,2.5203,7.397
35.333086,-5.1538,-2.5950,2.0726,6.131
35.338260,-4.2413,-1.9340,1.6948,4.960
35.343611,-3.4203,-1.5064,1.3601,3.977
35.348497,-2.5424,-1.0878,0.8260,2.886
35.353804,-1.7680,-0.9082,-0.0192,1.988
35.359962,-1.0219,-0.8338,-0.6993,1.493
35.362553,-0.1479,-0.7955,-1.0401,1.318
35.367944,0.7203,-0.9611,-0.9421,1.526
35.373078,1.3392,-1.3614,-0.1934,1.919
35.377977,1.8479,-1.7761,1.0008,2.751
35.382203,2.2586,-1.9823,1.9774,3.597
35.388132,2.7029,-1.9511,2.7154,4.300
35.391151,3.0644,-1.8141,3.1087,4.727
35.396493,3.2347,-1.6024,3.1668,4.802
35.400767,3.0222,-1.4192,3.0439,4.518
35.406057,2.5312,-1.3556,3.0429,4.184
35.411087,2.0939,-1.2321,3.2671,4.071
35.416262,1.7834,-1.0419,3.6378,4.183
35.420241,1.5784,-0.7608,4.0736,4.434
35.425702,1.3499,-0.4058,4.6677,4.876
35.430513,1.1795,-0.0080,4.9015,5.041
35.435421,1.0005,0.2528,4.8304,4.939
35.440306,0.8226,0.4749,4.8777,4.969
35.444642,0.6093,0.6751,4.9400,5.023
35.450180,0.4526,0.9112,5.1313,5.231
35.454204,0.2959,1.1524,5.3213,5.453
35.459790,0.1015,1.4400,5.5070,5.693
35.463775,-0.1937,1.6858,5.6255,5.876
35.468935,-0.5880,1.9333,5.7053,6.053
35.473187,-0.9354,2.1564,5.6001,6.073
35.478446,-1.2507,2.4012,5.4600,6.094
35.484379,-1.6606,2.5869,5.4513,6.258
35.487992,-2.0121,2.7835,5.4773,6.465
35.492677,-2.2169,2.9680,5.5536,6.676
35.498638,-2.3491,3.2104,5.6310,6.894
35.502134,-2.2808,3.4469,5.8191,7.138
35.506924,-2.2048,3.6826,6.1824,7.526
35.511795,-2.0840,3.9585,6.6326,8.000
35.517046,-1.9257,4.2193,6.9794,8.380
35.521868,-1.7276,4.4218,7.1637,8.594
35.526314,-1.4203,4.5780,7.3367,8.764
35.531694,-1.2162,4.7522,7.5466,9.001
35.537199,-0.9422,4.8797,7.5689,9.055
35.541550,-0.7412,5.0802,7.5492,9.130
35.546603,-0.4951,5.3655,7.5758,9.297
35.551042,-0.1531,5.4891,7.3617,9.184
35.556060,-0.0513,5.5558,7.2186,9.109
35.561038,0.0215,5.6155,6.8122,8.828
35.565251,0.0517,5.6845,6.4661,8.610
35.570530,0.0777,5.7675,6.1685,8.445
35.574971,0.0294,5.8168,5.9886,8.349
35.581034,-0.0358,5.9018,5.8683,8.323
35.585908,-0.0351,6.0612,5.7379,8.346
35.589863,-0.1485,6.1993,5.6713,8.403
35.594609,-0.3159,6.2540,5.5196,8.347
35.599758,-0.5038,6.2637,5.3212,8.234
35.605085,-0.6664,6.2305,5.0519,8.049
35.608832,-0.7942,6.1952,4.7715,7.860
35.613638,-0.9849,6.1239,4.5111,7.670
35.620856,-1.1631,5.9972,4.1081,7.362
35.624075,-1.3310,5.7981,3.5245,6.915
35.628380,-1.5333,5.5310,3.0093,6.481
35.633597,-1.6921,5.1212,2.2645,5.850
35.638136,-2.0354,4.4818,1.3274,5.098
35.642618,-2.3084,3.6556,0.2321,4.330
35.648055,-2.3893,2.7028,-0.7464,3.684
35.652557,-2.1026,1.6162,-1.5388,3.066
35.658062,-1.7130,0.2426,-2.3350,2.906
35.662341,-1.5252,-1.5433,-3.5226,4.137
35.666642,-1.3757,-3.4695,-5.3129,6.493
35.672340,-0.9452,-5.6277,-7.4894,9.416
35.676712,-0.3300,-7.8672,-9.8043,12.575
35.681354,0.5272,-10.3389,-12.1484,15.961
35.687520,1.8545,-12.9451,-14.5330,19.551
35.691230,3.0125,-15.4187,-17.4799,23.502
35.695975,3.1961,-17.1062,-19.7891,26.352
35.701069,2.9536,-16.7634,-20.2760,26.474
35.705348,2.7113,-14.5538,-18.9147,24.019
35.710986,2.5732,-11.0885,-16.1466,19.756
35.715991,1.6081,-7.3047,-12.1949,14.306
35.720340,1.3725,-4.0357,-7.9673,9.036
35.725081,1.6869,-1.3654,-4.6901,5.168
35.730020,2.1064,0.8677,-2.4277,3.329
35.734621,2.4063,2.8004,-1.2120,3.886
35.739593,2.3502,4.3394,-0.5643,4.967
35.744874,1.9930,5.5109,0.4066,5.874
35.748897,0.9624,6.0973,1.3552,6.320
35.754053,-0.6148,5.7166,2.6617,6.336
35.759957,-2.6259,4.2672,4.0919,6.469
35.764186,-4.4159,2.5516,5.8364,7.751
35.768230,-5.5931,1.0388,7.9096,9.743
35.773328,-6.3472,-0.3121,9.9151,11.777
35.778646,-6.1140,-1.2890,11.5354,13.119
35.783771,-4.4651,-1.4781,10.1980,11.230
35.787942,-2.9487,-1.6715,6.3732,7.218
35.792948,-2.3890,-2.4516,2.2556,4.099
35.798416,-2.0935,-3.7624,-0.8265,4.384
35.802601,-1.4262,-5.4641,-3.3345,6.558
35.808184,-0.7488,-7.4889,-5.5055,9.325
35.813097,-0.2084,-9.7741,-7.9203,12.582
35.817816,0.9085,-11.7069,-10.4567,15.723
35.821444,2.9831,-12.4106,-12.7957,18.074
35.826328,4.8056,-11.5411,-14.3731,19.049
35.831738,5.9152,-9.0322,-11.4131,15.711
35.837690,6.8296,-5.8846,-2.7689,9.431
35.840849,7.6545,-2.5451,6.9102,10.622
35.846889,7.9099,0.6391,15.5293,17.439
35.851203,7.5891,3.4882,21.6723,23.226
35.855581,6.8785,5.8115,25.0281,26.599
35.860451,5.5070,7.5747,23.9765,25.741
35.865441,3.7488,8.6150,19.3933,21.549
35.870776,1.7375,9.0627,13.9370,16.715
35.875907,-0.6028,9.2857,9.1135,13.025
35.879699,-3.1371,9.3387,4.2933,10.746
35.884250,-6.1738,8.7477,-1.4722,10.808
35.890752,-9.3746,7.8269,-7.2322,14.193
35.894643,-11.9378,6.3980,-9.1464,16.343
35.899299,-13.4360,4.5531,-7.3303,15.968
35.904368,-13.8963,2.6617,-3.8355,14.660
35.908413,-13.2682,1.0542,-0.2829,13.313
35.913295,-11.3201,0.1279,2.3671,11.566
35.919705,-8.4065,-0.2895,3.6667,9.176
35.923420,-5.2637,-0.3265,4.1237,6.695
35.927799,-2.3152,-0.4895,4.2806,4.891
35.932819,0.3332,-0.5546,4.7466,4.790
35.939420,2.3127,-0.8702,5.2820,5.831
35.943450,3.7169,-1.3353,5.4409,6.723
35.948206,4.3877,-1.9307,5.2031,7.075
35.952419,4.6380,-2.4968,4.5842,6.983
35.957368,4.5020,-2.9197,3.5732,6.447
35.963034,3.9991,-3.0596,2.4553,5.602
35.966809,3.4018,-2.7835,1.5559,4.663
35.971508,2.8876,-2.1691,0.9800,3.742
35.976900,2.4344,-1.3844,0.5865,2.861
35.981137,2.0428,-0.5228,0.4112,2.148
35.986923,1.6487,0.2743,0.4543,1.732
35.990955,1.2448,0.9213,0.5960,1.659
35.996298,0.6900,1.3943,0.7668,1.734
36.000698,0.1562,1.6388,0.7804,1.822
36.005733,-0.4168,1.7102,0.6731,1.885
36.010244,-0.9095,1.6279,0.5258,1.937
36.014688,-1.3491,1.3730,0.4882,1.986
36.020101,-1.6143,1.0821,0.5494,2.020
36.024476,-1.6676,0.7887,0.6624,1.960
36.029644,-1.6270,0.5765,0.6659,1.850
36.035083,-1.5235,0.3854,0.7103,1.725
36.039418,-1.3502,0.2753,0.7904,1.589
36.044532,-1.1481,0.2269,0.9234,1.491
36.052723,-0.8673,0.2784,0.7942,1.209
36.053831,-0.5367,0.3892,0.3632,0.756
36.058642,-0.2185,0.5379,-0.0813,0.586
36.064431,0.0588,0.6095,-0.4529,0.762
36.068191,0.2716,0.6187,-0.6743,0.955
36.072880,0.4802,0.6443,-0.8893,1.199
36.078203,0.5775,0.6457,-1.0642,1.372
36.083437,0.5377,0.6204,-1.1320,1.398
36.087374,0.5591,0.5613,-1.2936,1.517
36.092253,0.5293,0.4519,-1.4917,1.646
36.097009,0.4538,0.2895,-1.6190,1.706
36.101653,0.2325,0.1364,-1.5750,1.598
36.106491,0.1306,-0.0480,-1.6897,1.695
36.111266,0.1526,-0.2300,-1.9031,1.923
36.116081,0.2330,-0.3139,-2.0116,2.049
36.121325,0.4171,-0.3883,-2.0033,2.083
36.125663,0.6277,-0.3454,-1.8451,1.979
36.130366,0.9241,-0.2426,-1.5662,1.835
36.136313,1.3008,-0.1210,-1.2945,1.839
